cobalthealth,awoods,Polycom,SPIP_330,3.2.5.0540,192.168.2.109,50.73.41.185
cobalthealth,awoods,X-Lite,,,192.168.2.113,50.73.41.185
cobalthealth,bcornwell,Polycom,SPIP_330,3.2.5.0540,192.168.1.84,96.247.120.242
cobalthealth,bkelly,Polycom,SPIP_501,3.1.6.0017,192.168.1.58,96.247.120.242
cobalthealth,bsales,Polycom,SPIP_330,3.2.5.0540,192.168.2.145,50.73.41.185
cobalthealth,hhaws,X-Lite,,,192.168.2.230,50.73.41.185
cobalthealth,jharwood,X-Lite,,,192.168.2.135,50.73.41.185
cobalthealth,kwarner,X-Lite,,,192.168.2.106,50.73.41.185
cobalthealth,nyin,Polycom,SPIP_330,3.2.5.0540,192.168.2.141,50.73.41.185
cobalthealth,nyin,X-Lite,,,50.73.41.185,50.73.41.185
cobalthealth,swhimpey,Polycom,SPIP_330,3.2.5.0540,192.168.2.211,50.73.41.185
cobalthealth,swhimpey,X-Lite,,,192.168.2.69,50.73.41.185
cobalthealth,thoward,X-Lite,,,192.168.2.148,50.73.41.185
cobalthealth,wwood,X-Lite,,,50.73.41.185,50.73.41.185
coconstruct,donald,Polycom,SPIP_501,2.1.2.0078,192.168.1.110,98.244.79.191
coconstruct,ecofield,Polycom,SPIP_501,2.1.2.0078,99.101.36.99,none
coconstruct,emora,X-Lite,,,192.168.1.104,67.237.170.203
coefficiency,art,Polycom,SPIP_501,1.6.6.0079,192.168.1.185,74.92.151.105
coefficiency,brian,Polycom,SPIP_501,3.1.3.0439,192.168.1.246,74.92.151.105
coefficiency,christan,Polycom,SPIP_330,3.2.5.0540,192.168.1.183,74.92.151.105
coefficiency,gene,Polycom,SPIP_501,3.1.3.0439,192.168.1.145,74.92.151.105
coefficiency,kgardner,Polycom,SPIP_330,3.2.5.0540,192.168.24.144,74.92.151.107
coefficiency,kong,Polycom,SPIP_501,3.1.6.0017,192.168.140.150,216.237.208.239
coefficiency,matt,Polycom,SPIP_501,1.6.6.0079,192.168.24.110,74.92.151.107
coefficiency,meeting,Polycom,SSIP_4000,3.1.3.0439,192.168.1.230,74.92.151.105
coepiphany,asst,Polycom,SPIP_650,3.2.5.0540,192.168.1.124,173.15.180.101
coepiphany,bkpr,Cisco SPA,SPA303,7.4.9a,192.168.1.135,173.15.180.101
coepiphany,deacon,Cisco SPA,SPA303,7.4.9a,192.168.1.125,173.15.180.101
coepiphany,james,Cisco SPA,SPA303,7.4.9a,192.168.1.127,173.15.180.101
coepiphany,music,Cisco SPA,SPA303,7.4.9a,192.168.1.126,173.15.180.101
coepiphany,offmngr,Cisco SPA,SPA303,7.4.9a,192.168.1.123,173.15.180.101
coepiphany,pastor,Cisco SPA,SPA303,7.4.9a,192.168.1.120,173.15.180.101
coepiphany,red,Cisco SPA,SPA303,7.4.9a,192.168.1.121,173.15.180.101
coepiphany,red1,Cisco SPA,SPA303,7.4.9a,192.168.1.119,173.15.180.101
coepiphany,vincentdepaul,Cisco SPA,SPA303,7.4.9a,192.168.1.122,173.15.180.101
coleandcole,shelley,Polycom,SPIP_501,3.1.6.0017,10.1.10.110,75.144.247.30
coleandcole,user2,Polycom,SPIP_501,3.1.6.0017,10.1.10.133,75.144.247.30
coleandcole,user3,Polycom,SPIP_501,3.1.6.0017,10.1.10.39,75.144.247.30
colebrook,bodyshop,Linksys,SPA2102,5.1.1,192.168.1.47,64.222.181.161
colebrook,dave,Aastra,Aastra 51i,2.1.1.71,192.168.1.46,64.222.181.161
colebrook,deb,Aastra,Aastra 51i,2.1.1.71,192.168.0.2,70.109.139.74
colelaw,assistant,Polycom,SPIP_330,3.2.5.0540,192.168.0.3,66.90.217.211
colelaw,kevin,Polycom,SPIP_330,3.2.5.0540,192.168.0.3,66.90.217.211
colelaw,kevin,Polycom,SPIP_501,3.1.6.0017,192.168.2.2,67.79.219.153
columbia,brenda,Cisco SPA,SPA504G,7.4.9a,10.1.10.73,24.18.174.115
columbia,brenda,Cisco SPA,SPA504G,7.4.9a,192.168.1.103,24.113.109.184
columbia,ross,Cisco SPA,SPA504G,7.4.9a,10.1.10.73,24.18.174.115
columbia,ross,Cisco SPA,SPA504G,7.4.9a,192.168.1.103,24.113.109.184
columbialog,faxmachine,Linksys,SPA2102,5.1.1,192.168.2.14,74.246.196.172
columbialog,jorge,Linksys,SPA2102,5.1.1,192.168.2.13,74.246.196.172
columbialog,oscar,Linksys,SPA2102,5.1.1,192.168.2.13,74.246.196.172
comiclink,douglas,Polycom,SPIP_550,3.2.5.0540,192.168.1.116,184.75.43.138
comiclink,hugh,Polycom,SPIP_331,3.2.5.0540,99.155.149.24,none
comiclink,jason,Polycom,SPIP_501,3.1.6.0017,192.168.1.125,184.74.81.213
comiclink,jon,Polycom,SPIP_501,3.1.6.0017,192.168.1.106,184.74.81.213
comiclink,josh,Polycom,SPIP_550,3.2.5.0540,192.168.1.109,184.74.81.213
comiclink,sean,Polycom,SPIP_550,3.2.5.0540,192.168.1.121,184.74.81.213
comiclink,stu,Polycom,SPIP_501,3.1.6.0017,192.168.1.104,184.74.81.213
comiclink,tomis,Polycom,SPIP_501,3.1.6.0017,192.168.1.112,184.74.81.213
commalliance,user1,Cisco SPA,SPA303,7.4.9a,192.168.1.102,66.167.53.30
commalliance,user2,Cisco SPA,SPA303,7.4.9a,192.168.1.103,66.167.53.30
commalliance,user3,Cisco SPA,SPA303,7.4.9a,192.168.1.105,66.167.53.30
commalliance,user4,Cisco SPA,SPA303,7.4.9a,192.168.1.106,66.167.53.30
commalliance,user5,Cisco SPA,SPA303,7.4.9a,192.168.1.107,66.167.53.30
commercialswim1,office,Linksys,SPA2102,5.1.1,192.168.0.38,67.78.119.141
commresources,user1,Cisco SPA,SPA303,7.4.9a,216.0.72.18,none
commresources,user11,Cisco SPA,SPA303,7.4.9a,216.0.72.18,none
commresources,user2,Cisco SPA,SPA303,7.4.9a,216.0.72.18,none
commresources,user3,Cisco SPA,SPA303,7.4.9a,216.0.72.18,none
commresources,user4,Cisco SPA,SPA303,7.4.9a,216.0.72.18,none
commresources,user5,Cisco SPA,SPA303,7.4.9a,216.0.72.18,none
commresources,user6,Cisco SPA,SPA303,7.4.9a,216.0.72.18,none
commresources,user7,Cisco SPA,SPA303,7.4.9a,216.0.72.18,none
commresources,user8,Cisco SPA,SPA303,7.4.9a,216.0.72.18,none
commresources,user9,Cisco SPA,SPA303,7.4.9a,216.0.72.18,none
compass,brett,Polycom,SPIP_320,3.2.5.0540,192.168.1.58,99.151.253.80
compass,user3,Polycom,SPIP_331,3.2.5.0540,192.168.1.50,99.151.253.80
compests,chetan,Polycom,SPIP_501,3.1.6.0017,192.168.2.102,96.56.215.226
compests,devki,Cisco SPA,SPA303,7.4.9a,192.168.2.120,96.56.215.226
compests,farhana,Polycom,SPIP_501,3.1.6.0017,192.168.3.100,108.58.161.203
compests,lavanya,Polycom,SPIP_501,3.1.6.0017,192.168.3.105,108.58.161.203
compests,prasad,Polycom,SPIP_501,3.1.6.0017,192.168.2.107,96.56.215.226
compests,shabana,Polycom,SPIP_501,3.1.6.0017,192.168.3.102,108.58.161.203
compests,shravya,Polycom,SPIP_501,3.1.6.0017,192.168.3.104,108.58.161.203
compumaster,faxmachine,Linksys,SPA2102,5.1.1,99.185.109.65,none
compumaster,jpc,Aastra,Aastra 480i,1.4.3.1001,97.106.249.117,none
compumaster,jpc,Aastra,Aastra 480i,1.4.3.1001,99.185.109.66,none
compumaster,officemgmt,Aastra,Aastra 480i,1.4.3.1001,192.168.2.75,70.114.162.179
compumaster,officemgmt,Aastra,Aastra 480i,1.4.3.1001,99.185.109.67,none
compumaster,support,Aastra,Aastra 480i,1.4.3.1001,99.185.109.68,none
compumaster,support,Polycom,SPIP_600,2.1.2.0078,99.185.109.69,none
conan1000,larry,Polycom,SPIP_335,3.2.5.0540,10.1.10.177,67.163.222.251
conan1000,larry,Polycom,SPIP_335,3.2.5.0540,10.2.10.100,98.219.152.47
conarc,asistla,Polycom,SPIP_550,3.2.5.0540,172.17.5.108,70.91.164.101
conarc,bholton,Polycom,SPIP_550,3.2.5.0540,172.17.5.103,70.91.164.101
conarc,bspoerl,Polycom,SPIP_550,3.2.5.0540,192.168.1.101,68.44.131.50
conarc,cjoglekar,Polycom,SPIP_550,3.2.5.0540,172.17.5.100,70.91.164.101
conarc,cmosier,Polycom,SPIP_550,3.2.5.0540,172.17.5.109,70.91.164.101
conarc,conference,Polycom,SPIP_330,3.2.5.0540,172.17.5.112,70.91.164.101
conarc,contractor,Polycom,SPIP_550,3.2.5.0540,172.17.5.107,70.91.164.101
conarc,dlowrey,Polycom,SPIP_550,3.2.5.0540,172.17.5.110,70.91.164.101
conarc,fax,Linksys,SPA2102,5.1.1,172.17.5.122,70.91.164.101
conarc,jesa,Polycom,SPIP_550,3.2.5.0540,172.17.5.102,70.91.164.101
conarc,jgroff,Polycom,SPIP_550,3.2.5.0540,172.17.5.104,70.91.164.101
conarc,jkeenan,Polycom,SPIP_550,3.2.5.0540,172.17.5.116,70.91.164.101
conarc,knelson,Polycom,SPIP_330,3.2.5.0508,172.17.5.120,70.91.164.101
conarc,mclarke,Polycom,SPIP_550,3.2.2.0477,24.115.65.54,none
conarc,mraab,Polycom,SPIP_550,3.2.5.0540,192.168.18.88,50.73.88.157
conarc,phonecloset,Polycom,SPIP_330,3.2.2.0477,172.17.5.114,70.91.164.101
conarc,rsilverstein,Polycom,SPIP_550,3.2.5.0540,172.17.5.121,70.91.164.101
conarc,rsiu,Polycom,SPIP_550,3.2.5.0540,172.17.5.111,70.91.164.101
concepts0,bruce,Polycom,SPIP_330,3.2.5.0540,192.168.1.4,71.178.195.152
concepts0,fax,Linksys,SPA2102,5.1.1,192.168.1.2,71.178.195.152
concepts0,jane,Polycom,SPIP_330,3.2.5.0540,192.168.1.3,71.178.195.152
concepts0,thornton,Polycom,SPIP_330,3.2.5.0540,192.168.1.5,71.178.195.152
concur,1245,Polycom,SPIP_550,3.2.5.0540,192.168.1.43,70.99.188.130
conquest510,karieg,Cisco SPA,SPA504G,7.4.9a,192.168.1.102,24.248.83.99
conquest510,mikeb,Cisco SPA,SPA303,7.4.9a,192.168.1.126,24.248.83.99
conquest510,miket,Cisco SPA,SPA303,7.4.9a,192.168.1.104,24.248.83.99
conquest510,smithk,Cisco SPA,SPA303,7.4.9a,192.168.1.107,24.248.83.99
consero,blairweymouth,Polycom,SPIP_331,3.2.5.0540,192.168.1.44,173.166.136.81
consero,brentjacobs,Polycom,SPIP_331,3.2.5.0540,192.168.1.130,173.166.136.81
consero,christopherboucher,Polycom,SPIP_331,3.2.5.0540,192.168.1.53,173.166.136.81
consero,drewcrowley,Polycom,SPIP_335,3.2.5.0540,192.168.1.101,173.166.136.81
consero,elizabethdesrosiers,Polycom,SPIP_331,3.2.5.0540,192.168.1.56,173.166.136.81
consero,erincalhoun,Polycom,SPIP_331,3.2.3.1734,192.168.1.14,173.166.136.81
consero,eyalrosenstock,Polycom,SPIP_331,3.2.5.0540,192.168.1.32,173.166.136.81
consero,henryrobb,Polycom,SPIP_335,3.2.5.0540,192.168.1.93,173.166.136.81
consero,jamesoconnor,Polycom,SPIP_331,3.2.5.0540,192.168.1.95,173.166.136.81
consero,jessicadruckman,Polycom,SPIP_331,3.2.5.0540,192.168.1.98,173.166.136.81
consero,johnludders,Polycom,SPIP_331,3.2.5.0540,192.168.1.54,173.166.136.81
consero,jordanevans,Polycom,SPIP_335,3.2.5.0540,192.168.1.46,173.166.136.81
consero,juliahenson,Polycom,SPIP_331,3.2.5.0540,192.168.1.25,173.166.136.81
consero,julianeumer,Polycom,SPIP_331,3.2.5.0540,192.168.1.51,173.166.136.81
consero,kathleenmeyers,Polycom,SPIP_331,3.2.5.0540,70.164.48.196,none
consero,kellyrice,Polycom,SPIP_331,3.2.5.0540,192.168.1.128,173.166.136.81
consero,kelseysullivan,Polycom,SPIP_331,3.2.5.0540,192.168.1.94,173.166.136.81
consero,maryfeng,Polycom,SPIP_331,3.2.5.0540,192.168.1.41,173.166.136.81
consero,mattoconnell,Polycom,SPIP_331,3.2.5.0540,192.168.1.62,173.166.136.81
consero,naeunlee,Polycom,SPIP_331,3.2.5.0540,192.168.1.27,173.166.136.81
consero,nataliecohen,Polycom,SPIP_331,3.2.5.0540,192.168.1.59,173.166.136.81
consero,patrickflynn,Polycom,SPIP_331,3.2.5.0540,192.168.1.30,173.166.136.81
consero,paulmandell,Polycom,SPIP_331,3.2.5.0540,192.168.1.49,173.166.136.81
consero,pierremarcella,Polycom,SPIP_331,3.2.5.0540,192.168.1.47,173.166.136.81
consero,ryanhatoum,Polycom,SPIP_335,3.2.5.0540,192.168.1.60,173.166.136.81
consero,sarahfrimpong,Polycom,SPIP_331,3.2.5.0540,192.168.1.45,173.166.136.81
consero,shazilnaqvi,Polycom,SPIP_331,3.2.5.0540,192.168.1.50,173.166.136.81
consero,susanfarkas,Polycom,SPIP_331,3.2.5.0540,192.168.1.61,173.166.136.81
consero,willcard,Polycom,SPIP_331,3.2.5.0540,192.168.1.57,173.166.136.81
consero,willlevenson,Polycom,SPIP_331,3.2.5.0540,192.168.1.150,173.166.136.81
consult,kris,Polycom,SPIP_501,3.1.6.0017,192.168.1.102,71.195.32.121
consult,yvonne,Polycom,SPIP_501,3.1.6.0017,192.168.1.107,67.230.234.52
consumerhm1,abresnahan,Polycom,SPIP_501,3.1.6.0017,10.1.5.50,173.162.214.221
consumerhm1,vribeiro,Polycom,SPIP_501,3.1.6.0017,10.1.5.51,173.162.214.221
consumerhm1,warehouse,Polycom,SPIP_501,2.1.3.0028,10.1.5.52,173.162.214.221
consumerhome,dcornell,Polycom,SPIP_601,3.1.6.0017,10.1.5.53,173.162.214.221
consumerhome,msharp,Polycom,SPIP_601,3.1.6.0017,10.1.5.64,173.162.214.221
contemporarynurse,baltimore,Cisco SPA,SPA504G,7.4.9a,10.10.13.250,173.13.229.29
contemporarynurse,bea,Cisco SPA,SPA504G,7.4.9a,10.1.11.18,24.127.36.61
contemporarynurse,derek,Cisco SPA,SPA504G,7.4.9a,192.168.111.56,98.191.210.26
contemporarynurse,eileen,Cisco SPA,SPA504G,7.4.9a,192.168.111.80,98.191.210.26
contemporarynurse,jennifer,Cisco SPA,SPA504G,7.4.9a,192.168.111.73,98.191.210.26
contemporarynurse,kim,Cisco SPA,SPA504G,7.4.9a,10.1.10.11,76.100.3.44
contemporarynurse,lynchburg,Cisco SPA,SPA504G,7.4.9a,10.1.11.11,24.127.36.61
contemporarynurse,maima,Cisco SPA,SPA504G,7.4.9a,192.168.111.62,98.191.210.26
contemporarynurse,mandy,Cisco SPA,SPA504G,7.4.9a,192.168.1.5,108.28.189.5
contemporarynurse,maria,Cisco SPA,SPA504G,7.4.9a,192.168.111.52,98.191.210.26
contemporarynurse,maribel,Cisco SPA,SPA504G,7.4.9a,192.168.111.65,98.191.210.26
contemporarynurse,mary,Cisco SPA,SPA508G,7.4.9a,192.168.111.63,98.191.210.26
contemporarynurse,pam,Cisco SPA,SPA504G,7.4.9a,192.168.111.50,98.191.210.26
contemporarynurse,sendy,Cisco SPA,SPA504G,7.4.9a,192.168.111.81,98.191.210.26
contemporarynurse,taki,Cisco SPA,SPA504G,7.4.9a,192.168.1.119,98.204.121.244
contemporarynurse,tim,Cisco SPA,SPA504G,7.4.9a,192.168.111.72,98.191.210.26
contextglobal,fredrik,Polycom,SPIP_330,3.2.5.0540,173.66.43.70,none
contreras,diane,Polycom,SPIP_330,3.2.5.0540,192.168.1.43,71.108.132.8
contreras,hugo,Polycom,SPIP_330,3.2.5.0540,192.168.1.45,71.108.132.8
contreras,nidia,Polycom,SPIP_501,3.1.6.0017,192.168.1.46,71.108.132.8
contreras,rosario,Polycom,SPIP_501,3.1.6.0017,192.168.1.44,71.108.132.8
convenientcare,brent,Polycom,SPIP_430,2.1.3.0028,192.168.1.103,68.41.67.160
convenientcare,user2,Polycom,SPIP_301,3.1.6.0017,192.168.1.100,70.90.37.30
convenientcare,user3,Polycom,SPIP_430,3.2.5.0540,192.168.1.103,70.90.37.30
convent,assistant,Polycom,SPIP_331,3.2.5.0540,70.35.74.153,none
cookecorp,amarsenault,Polycom,SPIP_331,3.2.5.0540,10.1.10.16,71.235.8.211
cookecorp,dcmooore,Polycom,SPIP_331,3.2.5.0540,10.1.10.13,71.235.8.211
cookecorp,dncooke,Polycom,SPIP_331,3.2.5.0540,10.1.10.11,71.235.8.211
cookecorp,faxmachine1,Linksys,SPA2102,5.1.1,10.1.10.15,71.235.8.211
cookecorp,krcooke,Polycom,SPIP_331,3.2.5.0540,10.1.10.10,71.235.8.211
coralcastle,desk2,Linksys,SPA942,6.1.5(a),192.168.114.7,69.33.77.196
coralcastle,frontdesk,Linksys,SPA942,6.1.5(a),192.168.114.8,69.33.77.196
coralcastle,kitchen1,Linksys,SPA942,6.1.5(a),192.168.114.4,69.33.77.196
coralcastle,laura,Linksys,SPA942,6.1.5(a),192.168.114.3,69.33.77.196
coralcastle,sylvia,Linksys,SPA942,6.1.5(a),192.168.114.1,69.33.77.196
corastar,kevin,Polycom,SPIP_501,3.1.6.0017,10.0.1.107,74.211.26.26
corastar,rebecca,Polycom,SPIP_501,3.1.7.0134,10.0.1.100,74.211.26.26
corastar,rebecca,X-Lite,,,74.211.8.76,none
corelaw,rtcore,Polycom,SPIP_330,3.2.5.0508,192.168.1.4,96.241.165.113
corelaw,rtcore,snom,,,192.168.1.5,96.241.165.113
cornerstonebti,dallas,Linksys,SPA942,5.2.5,192.168.1.10,96.226.109.214
cornerstonebti,dallas,Polycom,SPIP_331,3.2.5.0540,192.168.10.220,64.31.221.175
cornerstonebti,houston,Polycom,SPIP_331,3.2.5.0540,192.168.1.15,96.226.109.214
cornerstonebti,john,Cisco SPA,SPA303,7.4.9c,10.0.10.2,66.17.152.45
cornerstonebti,kenny,Polycom,SPIP_331,3.2.5.0508,192.168.1.140,108.82.170.72
cornerstonebti,michelle,Linksys,SPA942,5.2.5,192.168.1.10,96.226.109.214
cornerstonebti,michelle,Polycom,SPIP_331,3.2.5.0540,192.168.10.220,64.31.221.175
cornerstonebti,mike,Polycom,SPIP_331,3.2.5.0540,192.168.1.15,96.226.109.214
corona,james,Polycom,SPIP_330,3.2.5.0540,192.168.1.115,173.71.42.223
corpexposure,brandi,Polycom,SPIP_321,3.2.5.0540,10.1.10.19,68.49.21.181
corpexposure,customerservice2,Polycom,SPIP_321,3.2.5.0540,10.1.10.11,68.49.21.181
corpexposure,jennifer,Polycom,SPIP_331,3.2.5.0540,10.1.10.15,68.49.21.181
corpexposure,linda,Polycom,SPIP_321,3.2.5.0540,10.1.10.20,68.49.21.181
corpexposure,stacy,Polycom,SPIP_321,3.2.5.0540,10.1.10.16,68.49.21.181
corpteq,deepa,Polycom,SPIP_501,3.1.6.0017,192.168.1.136,76.20.197.94
corpteq,rama,Polycom,SPIP_501,3.1.6.0017,10.1.10.11,76.20.197.94
corridor,brent,Sipura,,,192.168.0.2,71.215.226.227
corridor,linda,Linksys,SPA2102,5.1.1,192.168.0.3,96.60.51.25
corridor,lindafax,Linksys,SPA2102,5.1.1,192.168.0.3,96.60.51.25
corridor,randall,Linksys,SPA2102,5.1.1,69.168.43.184,none
cosol,conference1,Polycom,SPIP_501,3.1.6.0017,66.195.209.50,none
cosol,ext3,Polycom,SPIP_501,3.1.6.0017,66.195.209.50,none
cosol,ext4,Polycom,SPIP_330,3.2.5.0540,66.195.209.50,none
cosol,ingrid,Polycom,SPIP_501,3.1.6.0017,66.195.209.50,none
cosol,karen,Polycom,SPIP_501,3.1.6.0017,66.195.209.50,none
cosol,lgrant,Polycom,SPIP_501,3.0.3.0401,66.195.209.50,none
cosol,remote1,Polycom,SPIP_501,3.1.6.0017,192.168.1.4,71.191.243.68
cosol,sgrimmett,Polycom,SPIP_501,3.1.6.0017,66.195.209.50,none
cosol,thartzog,Polycom,SPIP_501,3.1.6.0017,66.195.209.50,none
cosol,walt,Polycom,SPIP_501,3.1.6.0017,66.195.209.50,none
cosrec,jessica,X-Lite,,,192.168.1.19,96.224.15.247
cotler,billing,Cisco SPA,SPA303,7.4.9a,10.64.9.177,173.15.179.181
cotler,doctor-phone,Cisco SPA,SPA303,7.4.9a,10.64.9.179,173.15.179.181
cotler,forms-physicals,Cisco SPA,SPA303,7.4.9a,10.64.9.178,173.15.179.181
cotler,front-reception,Cisco SPA,SPA303,7.4.9a,10.64.9.180,173.15.179.181
cotler,misc-phone,Cisco SPA,SPA303,7.4.9a,10.64.9.176,173.15.179.181
council2120,djeffers,Polycom,SPIP_650,3.2.5.0540,192.168.1.24,75.148.28.46
council2120,guest,Polycom,SPIP_650,3.2.5.0540,192.168.1.35,75.148.28.46
council2120,intern,Polycom,SPIP_650,3.2.5.0540,192.168.1.31,75.148.28.46
council2120,jvonseggern,Polycom,SPIP_650,3.2.5.0540,192.168.1.17,75.148.28.46
council2120,kjackson,Polycom,SPIP_650,3.2.5.0540,192.168.1.42,75.148.28.46
council2120,pbechtel,Polycom,SPIP_650,3.2.5.0540,192.168.1.34,75.148.28.46
council2120,reception,Polycom,SPIP_650,3.2.5.0540,192.168.1.37,75.148.28.46
counterintel,104,Polycom,SPIP_501,3.1.6.0017,192.168.27.61,64.32.246.42
counterintel,110,Polycom,SPIP_550,3.2.5.0540,192.168.27.65,64.32.246.42
counterintel,111,Polycom,SPIP_501,2.1.3.0028,192.168.27.57,64.32.246.42
counterintel,bnewton,Polycom,SPIP_501,2.1.2.0078,192.168.0.10,98.169.86.170
counterintel,cecelia,Polycom,SPIP_501,2.1.2.0078,192.168.1.4,108.28.9.19
counterintel,dbryant,Polycom,SPIP_550,3.2.5.0540,192.168.1.3,96.255.208.106
counterintel,jarnold,Polycom,SPIP_501,3.1.6.0017,192.168.27.58,64.32.246.42
counterintel,joe,Polycom,SPIP_501,3.1.6.0017,192.168.27.59,64.32.246.42
counterintel,kona,Polycom,SPIP_501,3.1.6.0017,192.168.27.63,64.32.246.42
coupon,adam,Polycom,SPIP_330,3.2.5.0540,192.168.1.101,71.174.93.123
coupon,brandon,Polycom,SPIP_330,3.2.5.0540,192.168.1.102,71.174.93.123
covenantmg,dlawlor,Cisco SPA,SPA504G,7.4.9a,192.168.1.185,66.238.61.101
covenantmg,jsmith,Cisco SPA,SPA504G,7.4.9a,192.168.1.11,184.157.254.161
coverdale,karsten,Polycom,SPIP_501,3.1.6.0017,10.0.1.2,98.221.5.23
coxlaw,accounting,Polycom,SPIP_450,3.2.5.0540,172.17.15.26,66.134.161.130
coxlaw,asmalmquist105,Polycom,SPIP_450,3.2.2.0477,172.17.15.22,66.134.161.130
coxlaw,asmalmquist105,Polycom,SPIP_450,3.2.5.0540,172.17.15.24,66.134.161.130
coxlaw,ejtapia120,Aastra,Aastra 57iCT,2.5.2.30,172.17.15.29,66.134.161.130
coxlaw,ejtapia120,Polycom,SPIP_450,3.2.5.0540,172.17.15.26,66.134.161.130
coxlaw,sacox101,Polycom,SPIP_450,3.2.2.0477,172.17.15.22,66.134.161.130
coxlaw,sacox101,Polycom,SPIP_450,3.2.5.0540,172.17.15.24,66.134.161.130
cpafuel,ckachi,Polycom,SPIP_501,3.1.6.0017,192.168.1.123,66.214.241.43
cpafuel,pink,Polycom,SPIP_501,3.1.6.0017,192.168.1.118,66.214.241.43
cpafuel,user1,Polycom,SPIP_501,3.1.6.0017,192.168.1.127,66.214.241.43
cpastaxes,conference,Polycom,SPIP_331,3.2.5.0540,192.168.0.229,207.145.92.75
cpastaxes,dipak,Polycom,SPIP_331,3.2.5.0540,192.168.0.244,207.145.92.75
cpastaxes,esther,Polycom,SPIP_331,3.2.5.0540,192.168.0.222,207.145.92.75
cpastaxes,ethan,Polycom,SPIP_331,3.2.5.0540,192.168.0.232,207.145.92.75
cpastaxes,faxmachine,Linksys,SPA2102,5.1.1,192.168.20.219,74.92.126.250
cpastaxes,ganga,Polycom,SPIP_331,3.2.2.0477,192.168.0.235,207.145.92.75
cpastaxes,gladys,Polycom,SPIP_331,3.2.5.0540,192.168.0.223,207.145.92.75
cpastaxes,gmkubhera,Polycom,SPIP_331,3.2.5.0540,192.168.20.225,74.92.126.250
cpastaxes,kapil,Polycom,SPIP_331,3.2.5.0540,192.168.0.231,207.145.92.75
cpastaxes,karla,Polycom,SPIP_331,3.2.5.0540,192.168.0.240,207.145.92.75
cpastaxes,lina,Polycom,SPIP_331,3.2.5.0540,192.168.0.224,207.145.92.75
cpastaxes,maria,Polycom,SPIP_331,3.2.5.0540,192.168.0.221,207.145.92.75
cpastaxes,min,Polycom,SPIP_331,3.2.5.0540,192.168.0.243,207.145.92.75
cpastaxes,mohit,Polycom,SPIP_331,3.2.5.0540,192.168.0.226,207.145.92.75
cpastaxes,pooja,Polycom,SPIP_331,3.2.5.0540,192.168.0.238,207.145.92.75
cpastaxes,ramesh,Polycom,SPIP_331,3.2.5.0540,192.168.0.227,207.145.92.75
cpastaxes,sujata,Polycom,SPIP_320,3.2.5.0540,192.168.20.227,74.92.126.250
cpcpain,binit,Cisco SPA,SPA303,7.4.9a,10.25.1.102,173.188.254.66
cpcpain,cpc1,Cisco SPA,SPA303,7.4.9a,10.25.1.101,173.188.254.66
cpcpain,cpc2,Cisco SPA,SPA303,7.4.9a,10.25.1.109,173.188.254.66
cpcpain,cpc4,Cisco SPA,SPA303,7.4.9a,10.25.1.108,173.188.254.66
cpcpain,oncall,Cisco SPA,SPA303,7.4.9a,10.0.1.19,24.148.145.17
cprserv,chad,Polycom,SPIP_330,3.2.5.0540,192.168.108.102,173.8.102.237
cradvocates,james,Polycom,SPIP_501,3.1.6.0017,69.253.124.73,none
crcomputers,crcomputer,Polycom,SPIP_321,3.2.5.0540,192.168.1.185,96.57.55.53
crcomputers,crcomputer,Polycom,SPIP_331,3.2.5.0540,192.168.0.52,96.57.55.50
crcomputers,crcomputer,Polycom,SPIP_670,3.2.5.0540,192.168.0.49,96.57.55.50
crcomputers,johncongi,Polycom,SPIP_331,3.2.5.0540,192.168.0.52,96.57.55.50
crcomputers,johncongi,Polycom,SPIP_331,3.2.5.0540,192.168.1.135,96.57.55.53
crcomputers,johncongi,Polycom,SPIP_670,3.2.5.0540,192.168.0.49,96.57.55.50
crcomputers,robertmagio,Polycom,SPIP_321,3.2.5.0540,192.168.1.185,96.57.55.53
crcomputers,robertmagio,Polycom,SPIP_331,3.2.5.0540,192.168.1.135,96.57.55.53
crcomputers,robertmagio,Polycom,SPIP_670,3.2.5.0540,192.168.0.49,96.57.55.50
creamcity,eshields,Cisco SPA,SPA303,7.4.9a,192.168.168.114,97.88.245.234
creamcity,eshields,Cisco SPA,SPA303,7.4.9a,192.168.168.120,97.88.245.234
creamcity,jkegler,Cisco SPA,SPA303,7.4.9a,192.168.168.65,97.88.245.234
creamcity,nboebel,Cisco SPA,SPA303,7.4.9a,192.168.168.121,97.88.245.234
creative,fax,Linksys,SPA2102,5.1.1,192.168.10.217,64.31.221.175
creative,marketing,Linksys,SPA2102,5.1.1,192.168.10.217,64.31.221.175
creative,pharmacist,Linksys,PAP2T,3.1.15(LS),192.168.10.236,64.31.221.175
creative,pharmacist,Linksys,SPA942,5.2.5,192.168.1.10,96.226.109.214
creative,refill,Linksys,PAP2T,3.1.15(LS),192.168.10.236,64.31.221.175
creative,refill,Linksys,SPA942,5.2.5,192.168.1.10,96.226.109.214
creativeletoff,dominic,Polycom,SPIP_330,3.2.5.0540,192.168.1.198,76.209.57.158
creativeletoff,laura,Polycom,SPIP_330,3.2.5.0540,192.168.1.179,76.209.57.158
creditunion,bernief,Polycom,SPIP_301,2.1.3.0028,10.0.0.4,184.4.179.42
creditunion,greg,Polycom,SPIP_330,3.2.5.0540,174.48.253.42,none
